TenderID,TenderName,TenderNumber,EntityName,entityId,InternalStatus,DueDate,TenderDetails,BiddingOpenDate,DueDays,TenderURL,EstimatedValue,DiscoveryUrl,EventId,EventType,CategoryDescriptionEn,CategoryDescriptionAr,CategoryIds,TenderStatus,Attachments,RecommendedTenders,Source,tender_title,reference_no,Project Code,Project Title,Description,Buyer Organisation,Buyer Organisation.1,Publication Date,Supply Category,Response Currency,Closing date/time,Project Categories,Number of Attachments,Notices
,,,,,,,,,,,,,,,,,,,,,Dubai,5-years blanket contract for Surgical Item-22503477-MMR-IPR#125032339,tender_229722,tender_229722,5-years blanket contract for Surgical Item-22503477-MMR-IPR#125032339,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [510-12916] 3.0MM QUICKFIT PROBE WITH HANDLE/CODE#PG100032 - 1 EA
2: [510-08952] HUMAN AMNIOTIC MEMBRANE ALLOGRAFT 1.5 X2CM - 1 EA
3: [510-12583] MINI MONOKA MONO CANALICULUS INTUBATION SET DISPOSABLE - 1 EA
4: [510-12605] DIAMOND DUSTED SWEEPERS 25G - 1 EA
5: [510-12606] CHANDLIER TWIN 25G - 1 EA
6: [510-15530] SYMBLEPHARON RING 20MM SMALL (22X19X1.2MM) - 1 EA
7: [510-15531] SYMBLEPHARON RING 22MM MEDIUM (24X21X1.2MM) - 1 EA
8: [510-15532] SYMBLEPHARON RING 25MM LARGE (25X22X1.2MM) - 1 EA
9: [511-01433] Silcone ENUCLEATION / EVISCERATION IMPLANT - (18mm) - CAT# s6.1018 - 1 EA
10: [510-12568] SOLUPREP 4 SPONGE TINTED 97ML - 1 EA
11: [510-12636] FEMALE URETHRAL CATHETER 12FR, 20CM - 1 EA
12: [510-12654] CAPIO SUTURE FOR PELVIC FLOOR RECONSTRUCTION - 1 EA
13: [510-12655] HLS SET ADVANCED 7.0 / CODE NO. BE-HLS 7050 ECMO SET - 1 EA
14: [510-12766] Holmium laser probe (Auriga) 270 Single use - 1 EA
15: [510-15513] Arterial HLS Cannula, Different Length (15, 23 cm), Different Size (15, Fr.) +Percutaneous Insertion Kit for Arterial Cannuale PIK 100 - - 1 EA
16: [510-15514] Arterial HLS Cannula, Different Length (15, 23 cm), Different Size (17, Fr.) +Percutaneous Insertion Kit for Arterial Cannuale PIK 100 - - 1 EA
17: [510-15515] Arterial HLS Cannula, Different Length (15, 23 cm), Different Size (19, Fr.) +Percutaneous Insertion Kit for Arterial Cannuale PIK 100 - - 1 EA
18: [510-15516] Arterial HLS Cannula, Different Length (15, 23 cm), Different Size (21, Fr.) +Percutaneous Insertion Kit for Arterial Cannuale PIK 100 - - 1 EA
19: [510-15517] Arterial HLS Cannula, Different Length (15, 23 cm), Different Size (23, Fr.) +Percutaneous Insertion Kit for Arte...",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-22 12:15:00,Other,AED,05/01/2026,242305.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,"IPR#125021468, T#22503119/MAA ( FMU - DH )",tender_226669,tender_226669,"IPR#125021468, T#22503119/MAA ( FMU - DH )","Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: 3 Year Annual Maintenance Contract for Medical Fridge freezer & cold rooms including electrical control panels at Dubai Hospital & New OPD. - 1 EA
2: Provisional sum for 3 Years. - 1 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-10-29 14:40:00,Other,AED,05/01/2026,515961.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,"IPR#125027574, T#22503232/MAA ( FMU - PHC )",tender_227587,tender_227587,"IPR#125027574, T#22503232/MAA ( FMU - PHC )","Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: Contract For Outsourcing of Operation and Maintenance of CIVIL and MEP Services at PHC.  - 1 EA
2: Contract For Outsourcing of Operation and Maintenance of CIVIL and MEP Services at Muhaisnah and Rashidiya MFC.    - 1 EA
3: Contract For Outsourcing of Operation and Maintenance of DH FMU asset in MFC rented building.   - 1 EA
4: Contract For Outsourcing of Operation and Maintenance of CIVIL and MEP Services at Dubai Diabetic Center. - 1 EA
5: Contract For Outsourcing of Operation and Maintenance of CIVIL and MEP Services at Al Barsha Dialysis center - 1 EA
6: Contract For Outsourcing of Operation and Maintenance of CIVIL and MEP Services at Al Towar Dialysis centere - 1 EA
7: Contract For Outsourcing of Operation and Maintenance of CIVIL and MEP Services at Senior Happiness centere. - 1 EA
8: Contract For Outsourcing of Operation and Maintenance of CIVIL and MEP Services at Dubai Physiotherapy and Rehabilitation Center (DPRC) - 1 EA
9: Contract For Outsourcing of Operation and Maintenance of CIVIL and MEP Services at Satwa lab. - 1 EA
10: Contract For Outsourcing of Operation and Maintenance of FMU-specialized equipment at Dubai Dental Hospital. - 1 EA
11: Contract For Outsourcing of Operation and Maintenance of CIVIL and MEP Services at CSC. - 1 EA
12: Provisional sum for 3 Years - 1 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-11-12 14:25:01,Other,AED,05/01/2026,454007.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,IPR# 125050830 / SOQ#22503496 / Pharmaceutical item / AJCH / SKA,tender_229815,tender_229815,IPR# 125050830 / SOQ#22503496 / Pharmaceutical item / AJCH / SKA,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [520-23730] POTASSIUM CANRENOATE 20MG/ML (10ML) INJECTION (SPR).- - 360 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-25 07:20:00,Other,AED,05/01/2026,513967.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,IPR#125050874 / SOQ#/22503497 / Pharmaceutical item/ DH / SKA,tender_229817,tender_229817,IPR#125050874 / SOQ#/22503497 / Pharmaceutical item/ DH / SKA,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [520-24682] LANREOTIDE 120MG INJECTION (SPR).- - 6 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-25 07:20:01,Other,AED,05/01/2026,513967.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,5-years blanket contract for Urology -22503478-MMR-IPR#125032479,tender_229724,tender_229724,5-years blanket contract for Urology -22503478-MMR-IPR#125032479,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [511-15594] LASER PROBE SLIMLINE 200 micron single useEach - 1 EA
2: [511-15595] LASER PROBE SLIMLINE 272 micron single use - 1 EA
3: [511-15596] LASER PROBE SLIMLINE 365 micron single use - 1 EA
4: [511-15597] LASER PROBE SLIMLINE 550 micron single use - 1 EA
5: [510-09056] FLEXOR DUAL LUMEN ACCESS SHEATH, 12 FR, 45 CM - 1 EA
6: [511-17501] Rusch Gold Postoperative Foley Catheter, Cylindrical, 3-way, 30-50ml, CH. 18 - 1 PC
7: [511-17502] Rusch Gold Postoperative Foley Catheter, Cylindrical, 3-way, 30-50ml, CH. 20 - 1 PC
8: [511-17503] Rusch Gold Postoperative Foley Catheter, Cylindrical, 3-way, 30-50ml, CH. 22 - 1 PC
9: [511-17504] Rusch Gold Postoperative Foley Catheter, Cylindrical, 3-way, 30-50ml, CH. 24 - 1 PC
10: [510-09021] Rusch Gold balloon catheter, 2-W Latex Foley, Tiemann, CH. 12, 5-10ml - 1 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-22 12:30:00,Other,AED,05/01/2026,242305.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Installation of actuator and rehabilitation of penstock,tender_229660,tender_229660,Installation of actuator and rehabilitation of penstock,": kindly input your total price without VAT in section 3.1.2 and in section 3.4 enter it as per the breakdown
- please note that the prices for both sections should be the same

Dubai Municipality has the right to disqualify your offer if different prices are submitted - 
1: Supply of  967013-electric actuator - 20 Each
2: Installation of actuator and rehabilitation of penstock - 20 Each
1: Cost for Rehabilitation of penstocks and replacement of actuator in PST inlet Jebel Ali STP Phase 01 - 1 EA",Dubai Municipality,Dubai Municipality,2025-12-19 11:25:00,Other,AED,05/01/2026,452028.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,PR-07198,tender_229776,tender_229776,PR-07198,"1: # (2) Roundabouts 
(80-meter Dia)

1-Removal of existing small plants, waste removal and cleaning and waste dumping

2-Shiftting of sand from yard to site including machinery (20cm to 30cm), watering and compaction

3-Supply and installation of PVC Divider for Partition work

4-Supply and laying of geo textile (100gsm)

5-Shiftting of Gravel from yard to site including machinery (5cm), and leveling as per designs in drawing - 2 EA
2: # (6) Roundabouts 
(100-meter Dia)

1-Removal of existing small plants, waste removal and cleaning and waste dumping

2-Shiftting of sand from yard to site including machinery (20cm to 30cm), watering and compaction

3-Supply and installation of PVC Divider for Partition work

4-Supply and laying of geo textile (100gsm)

5-Shiftting of Gravel from yard to site including machinery (5cm), and leveling as per designs in drawing - 6 EA
3: Gate No-1
Both sides

1-Removal of existing small plants, waste removal and cleaning and waste dumping

2-Shiftting of sand from yard to site including machinery (20cm to 30cm), watering and compaction

3-Supply and installation of PVC Divider for Partition work

4-Supply and laying of geo textile (100gsm)

5-Shiftting of Gravel from yard to site including machinery (5cm), and leveling as per designs in drawing

6- Supply and installation of curbstone for partition - 1 EA
4: Gate No-4
Road intermediate

1-Removal of existing small plants, waste removal and cleaning and waste dumping

2-Shiftting of sand from yard to site including machinery (20cm to 30cm), watering and compaction

3-Supply and installation of PVC Divider for Partition work

4-Supply and laying of geo textile (100gsm)

5-Shiftting of Gravel from yard to site including machinery (5cm), and leveling as per designs in drawing - 1 EA
5: Parking Area, Island area, landscaped area

1- Islands area Removal of existing small plants, waste removal
and cleaning and waste dumping

2-Shiftting of sand from yard to site including machinery (10cm)...",Dubai South,Dubai South,2025-12-23 13:35:02,Other,AED,05/01/2026,742111.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,PR-07219,tender_229721,tender_229721,PR-07219,1: Dubai South 3D Logo Signage Design & Installation at Logistics Warehouses. - 1 EA,Dubai South,Dubai South,2025-12-22 12:10:00,Other,AED,05/01/2026,743004.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Med.Accs/ApplicationSoftwareSamsungV6/IPR#125047372/T#22503485/TTV/LH,tender_229746,tender_229746,Med.Accs/ApplicationSoftwareSamsungV6/IPR#125047372/T#22503485/TTV/LH,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority. - 
1: Ultrasound Scanner "" Intra partum Application"" - 1 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-23 07:40:00,Other,AED,06/01/2026,513957.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Providing Cleaning Services in Public Parks and Squares - Group 2 (560,tender_229665,tender_229665,Providing Cleaning Services in Public Parks and Squares - Group 2 (560,": kindly input your total price without VAT in section 3.1.2 and in section 3.4 enter it as per the breakdown
- please note that the prices for both sections should be the same

Dubai Municipality has the right to disqualify your offer if different prices are submitted - 
1: Providing Cleaning Services in Public Parks and Squares - Group 2 (092) - 2026 - 1 Each
2: Providing Cleaning Services in Public Parks and Squares - Group 2 (092) - 2027 - 1 Each
3: Providing Cleaning Services in Public Parks and Squares - Group 2 (404) - 2026 - 1 Each
4: Providing Cleaning Services in Public Parks and Squares - Group 2 (404) - 2027 - 1 Each
5: Providing Cleaning Services in Public Parks and Squares - Group 2 (440) - 2026 - 1 Each
6: Providing Cleaning Services in Public Parks and Squares - Group 2 (440) - 2027 - 1 Each
7: Providing Cleaning Services in Public Parks and Squares - Group 2 (451) - 2026 - 1 Each
8: Providing Cleaning Services in Public Parks and Squares - Group 2 (451) - 2027 - 1 Each
9: Providing Cleaning Services in Public Parks and Squares - Group 2 (490) - 2026 - 1 Each
10: Providing Cleaning Services in Public Parks and Squares - Group 2 (490) - 2027 - 1 Each
11: Providing Cleaning Services in Public Parks and Squares - Group 2 (491) - 2026 - 1 Each
12: Providing Cleaning Services in Public Parks and Squares - Group 2 (491) - 2027 - 1 Each
13: Providing Cleaning Services in Public Parks and Squares - Group 2 (501) - 2026 - 1 Each
14: Providing Cleaning Services in Public Parks and Squares - Group 2 (501) - 2027 - 1 Each
15: Providing Cleaning Services in Public Parks and Squares - Group 2 (560) - 2026 - 1 Each
16: Providing Cleaning Services in Public Parks and Squares - Group 2 (560) - 2027 - 1 Each
1: Providing Cleaning Services in Public Parks and Squares - Group 2 (Please Insert Total Cost of the Project - 2 Years) - 1 Total",Dubai Municipality,Dubai Municipality,2025-12-23 11:45:01,Other,AED,06/01/2026,749301.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Providing Cleaning Services in Public Parks and Squares - Group 1 (900,tender_229664,tender_229664,Providing Cleaning Services in Public Parks and Squares - Group 1 (900,": kindly input your total price without VAT in section 3.1.2 and in section 3.4 enter it as per the breakdown
- please note that the prices for both sections should be the same

Dubai Municipality has the right to disqualify your offer if different prices are submitted - 
1: Providing Cleaning Services in Public Parks and Squares - Group 1 (080) - 2026 - 1 Each
2: Providing Cleaning Services in Public Parks and Squares - Group 1 (080) - 2027 - 1 Each
3: Providing Cleaning Services in Public Parks and Squares - Group 1 (081) - 2026 - 1 Each
4: Providing Cleaning Services in Public Parks and Squares - Group 1 (081) - 2027 - 1 Each
5: Providing Cleaning Services in Public Parks and Squares - Group 1 (092) - 2026 - 1 Each
6: Providing Cleaning Services in Public Parks and Squares - Group 1 (092) - 2027 - 1 Each
7: Providing Cleaning Services in Public Parks and Squares - Group 1 (510) - 2026 - 1 Each
8: Providing Cleaning Services in Public Parks and Squares - Group 1 (510) - 2027 - 1 Each
9: Providing Cleaning Services in Public Parks and Squares - Group 1 (520) - 2026 - 1 Each
10: Providing Cleaning Services in Public Parks and Squares - Group 1 (520) - 2027 - 1 Each
11: Providing Cleaning Services in Public Parks and Squares - Group 1 (530) - 2026 - 1 Each
12: Providing Cleaning Services in Public Parks and Squares - Group 1 (530) - 2027 - 1 Each
13: Providing Cleaning Services in Public Parks and Squares - Group 1 (543) - 2026 - 1 Each
14: Providing Cleaning Services in Public Parks and Squares - Group 1 (543) - 2027 - 1 Each
15: Providing Cleaning Services in Public Parks and Squares - Group 1 (591) - 2026 - 1 Each
16: Providing Cleaning Services in Public Parks and Squares - Group 1 (591) - 2027 - 1 Each
17: Providing Cleaning Services in Public Parks and Squares - Group 1 (600) - 2026 - 1 Each
18: Providing Cleaning Services in Public Parks and Squares - Group 1 (600) - 2027 - 1 Each
19: Providing Cleaning Services in Public Parks and Squares - Group 1 (6...",Dubai Municipality,Dubai Municipality,2025-12-23 10:30:01,Other,AED,06/01/2026,749301.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,5-years blanket contract for Thalassemia-22503489-MMR-IPR# 12320354,tender_229752,tender_229752,5-years blanket contract for Thalassemia-22503489-MMR-IPR# 12320354,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [510-00429] THALASET 29G, 8MM x 80cm length tubing. (the only subcutaneous infusion set tested for Desferal/Device compatibility and safety) - 1 EA
2: [510-00430] NERIA SOFT 90 subcutaneous infusion set, 27G soft cannula, 9 MM with detachable tubing, 110 cm length. (the only subcutaneous infusion set tested for Desferal/Device compatibility and safety) - 1 EA
3: [510-14772] THALASET 29G, 10MM x 80cm tubing.(the only subcutaneous infusion set tested for Desferal/Device compatibility and safety) - 1 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-23 10:40:00,Other,AED,06/01/2026,242305.0,0.0,0.0
